insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
2019-04-16 21:46:33,MADRID,VALENCIA,2019-05-02 08:40:00,2019-05-02 10:33:00,AVE,39.45,Turista,Promo
2019-04-21 23:09:07,MADRID,BARCELONA,2019-05-28 12:30:00,2019-05-28 15:30:00,AVE,49.55,Turista,Promo
2019-04-16 12:20:36,BARCELONA,MADRID,2019-05-01 17:25:00,2019-05-01 19:55:00,AVE,58.45,Turista,Promo
2019-04-20 08:48:02,BARCELONA,MADRID,2019-04-29 14:00:00,2019-04-29 17:10:00,AVE,98.0,Preferente,Promo
2019-04-22 23:41:25,MADRID,SEVILLA,2019-05-19 09:00:00,2019-05-19 11:38:00,AVE,76.3,Turista,Flexible
2019-04-12 15:09:50,MADRID,VALENCIA,2019-05-17 17:40:00,2019-05-17 19:20:00,AVE,,Preferente,Promo
2019-04-22 20:06:19,MADRID,PONFERRADA,2019-04-30 22:14:00,2019-05-01 04:31:00,TRENHOTEL,,,
2019-04-19 15:12:11,VALENCIA,MADRID,2019-05-01 20:15:00,2019-05-01 21:55:00,AVE,33.65,Turista,Promo
2019-04-21 22:45:05,MADRID,BARCELONA,2019-04-23 07:30:00,2019-04-23 10:40:00,AVE,98.0,Preferente,Promo
2019-04-28 13:23:22,SEVILLA,MADRID,2019-05-09 09:40:00,2019-05-09 12:23:00,AVE,76.3,Turista,Flexible
2019-04-12 18:22:29,SEVILLA,MADRID,2019-05-16 20:36:00,2019-05-16 23:14:00,ALVIA,,Turista,Flexible
2019-04-14 16:28:46,VALENCIA,MADRID,2019-04-23 18:10:00,2019-04-23 19:57:00,AVE,45.3,Turista,Promo
2019-04-12 01:23:27,MADRID,BARCELONA,2019-04-24 07:30:00,2019-04-24 10:40:00,AVE,66.75,Turista,Promo
2019-04-19 19:14:40,MADRID,VALENCIA,2019-05-29 11:55:00,2019-05-29 13:35:00,AVE,21.95,Turista,Promo
2019-04-29 11:25:55,VALENCIA,MADRID,2019-05-10 09:40:00,2019-05-10 11:20:00,AVE,57.75,Turista,Promo
2019-04-21 05:18:02,MADRID,BARCELONA,2019-05-10 21:25:00,2019-05-10 23:55:00,AVE,75.4,Turista,Promo
2019-04-20 09:13:41,MADRID,VALENCIA,2019-05-31 21:10:00,2019-05-31 23:03:00,AVE,45.3,Turista,Promo
2019-05-08 23:46:39,MADRID,SEVILLA,2019-05-27 08:00:00,2019-05-27 10:32:00,AVE,76.3,Turista,Flexible
2019-04-16 23:12:40,MADRID,VALENCIA,2019-05-19 06:20:00,2019-05-19 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-24 17:33:44,MADRID,VALENCIA,2019-05-24 06:45:00,2019-05-24 08:38:00,AVE,33.65,Turista,Promo
2019-04-28 09:39:52,SEVILLA,MADRID,2019-04-28 18:45:00,2019-04-28 21:17:00,AVE,128.5,Preferente,Flexible
2019-04-15 20:37:26,SEVILLA,MADRID,2019-04-24 11:45:00,2019-04-24 14:17:00,AVE,60.3,Turista,Promo
2019-04-16 08:26:50,MADRID,BARCELONA,2019-04-22 20:00:00,2019-04-22 22:30:00,AVE,127.1,Turista,Flexible
2019-04-19 10:00:28,MADRID,VALENCIA,2019-04-22 11:10:00,2019-04-22 13:25:00,INTERCITY,55.4,Turista,Flexible
2019-04-23 04:12:20,MADRID,BARCELONA,2019-04-30 15:00:00,2019-04-30 17:30:00,AVE,88.95,Turista,Promo
2019-04-20 07:00:57,MADRID,SEVILLA,2019-05-21 09:00:00,2019-05-21 11:38:00,AVE,69.4,Preferente,Promo
2019-05-03 21:37:00,PONFERRADA,MADRID,2019-05-18 13:44:00,2019-05-18 19:21:00,LD,32.9,Turista con enlace,Promo
2019-04-20 04:35:25,MADRID,SEVILLA,2019-05-06 18:35:00,2019-05-06 21:08:00,ALVIA,67.2,Turista,Flexible
2019-04-13 09:02:07,SEVILLA,MADRID,2019-05-24 12:40:00,2019-05-24 15:23:00,AVE,,Turista,Promo
2019-05-03 07:23:50,VALENCIA,MADRID,2019-06-02 12:40:00,2019-06-02 14:20:00,AVE,51.15,Turista,Promo
2019-04-21 05:25:01,SEVILLA,MADRID,2019-04-27 08:35:00,2019-04-27 15:26:00,LD-MD,34.35,Turista con enlace,Promo +
2019-04-14 10:23:52,SEVILLA,MADRID,2019-05-02 12:18:00,2019-05-02 14:56:00,ALVIA,,Turista,Promo
2019-04-16 09:13:43,MADRID,VALENCIA,2019-05-25 11:55:00,2019-05-25 13:35:00,AVE,27.8,Turista,Promo
2019-04-18 03:23:20,SEVILLA,MADRID,2019-05-15 14:58:00,2019-05-15 17:50:00,ALVIA,,Turista,Flexible
2019-04-12 02:09:19,MADRID,SEVILLA,2019-05-22 09:45:00,2019-05-22 12:27:00,INTERCITY,62.2,Turista,Flexible
2019-04-22 14:02:40,BARCELONA,MADRID,2019-05-24 18:25:00,2019-05-24 20:55:00,AVE,100.4,Turista,Promo
2019-04-14 16:10:51,BARCELONA,MADRID,2019-05-20 08:00:00,2019-05-20 11:10:00,AVE,85.1,Turista,Promo
2019-04-18 12:13:52,MADRID,BARCELONA,2019-05-30 18:30:00,2019-05-30 21:20:00,AVE,90.5,Turista Plus,Promo
2019-04-14 23:25:12,BARCELONA,MADRID,2019-05-24 14:00:00,2019-05-24 17:10:00,AVE,85.1,Turista,Promo
2019-04-16 14:47:00,MADRID,BARCELONA,2019-04-26 16:00:00,2019-04-26 18:30:00,AVE,78.8,Turista,Promo
2019-04-18 17:20:35,SEVILLA,MADRID,2019-05-12 20:36:00,2019-05-12 23:14:00,ALVIA,,Turista,Flexible
2019-04-25 03:15:52,SEVILLA,MADRID,2019-05-13 19:45:00,2019-05-13 22:17:00,AVE,53.4,Turista,Promo
2019-04-30 03:15:16,BARCELONA,MADRID,2019-05-04 18:00:00,2019-05-04 21:10:00,AVE,140.0,Preferente,Flexible
2019-04-26 05:45:03,BARCELONA,MADRID,2019-05-16 20:00:00,2019-05-16 23:10:00,AVE,58.15,Turista,Promo
2019-04-21 12:19:31,MADRID,SEVILLA,2019-05-28 08:00:00,2019-05-28 10:32:00,AVE,69.4,Preferente,Promo
2019-05-08 17:18:04,BARCELONA,MADRID,2019-06-13 15:00:00,2019-06-13 17:45:00,AVE,69.8,Turista Plus,Promo
2019-04-13 17:17:51,MADRID,VALENCIA,2019-05-30 17:40:00,2019-05-30 19:20:00,AVE,57.75,Turista,Promo
2019-04-14 11:13:25,SEVILLA,MADRID,2019-05-12 13:40:00,2019-05-12 16:10:00,AVE,101.5,Preferente,Promo
2019-04-16 14:36:57,MADRID,VALENCIA,2019-06-01 17:40:00,2019-06-01 19:20:00,AVE,33.65,Turista,Promo
2019-04-23 18:21:16,SEVILLA,MADRID,2019-06-01 09:50:00,2019-06-01 12:36:00,ALVIA,87.4,Preferente,Flexible
2019-04-25 21:44:45,MADRID,BARCELONA,2019-05-18 07:30:00,2019-05-18 10:40:00,AVE,85.1,Turista,Promo
2019-05-07 09:24:43,MADRID,VALENCIA,2019-06-01 10:40:00,2019-06-01 12:20:00,AVE,33.65,Turista,Promo
2019-05-07 11:15:13,BARCELONA,MADRID,2019-05-13 19:00:00,2019-05-13 22:00:00,AVE,85.1,Turista,Promo
2019-05-09 19:24:23,PONFERRADA,MADRID,2019-06-18 02:36:00,2019-06-18 09:31:00,TRENHOTEL,45.8,Turista,Flexible
2019-04-30 13:14:09,MADRID,VALENCIA,2019-05-30 21:10:00,2019-05-30 23:03:00,AVE,39.45,Turista,Promo
2019-04-18 18:15:35,MADRID,BARCELONA,2019-05-04 11:30:00,2019-05-04 14:40:00,AVE,85.1,Turista,Promo
2019-04-18 17:42:35,MADRID,BARCELONA,2019-04-23 18:30:00,2019-04-23 21:20:00,AVE,181.5,Preferente,Flexible
2019-05-09 03:34:01,BARCELONA,MADRID,2019-06-06 12:50:00,2019-06-06 15:45:00,AVE-TGV,58.15,Turista,Promo
2019-04-12 03:01:16,MADRID,SEVILLA,2019-05-08 15:00:00,2019-05-08 17:21:00,AVE,47.3,Turista,Promo
2019-04-26 21:32:48,SEVILLA,MADRID,2019-05-05 21:00:00,2019-05-05 23:52:00,AV City,62.2,Turista,Flexible
2019-04-15 20:33:36,SEVILLA,MADRID,2019-05-01 08:35:00,2019-05-01 15:26:00,LD-MD,45.8,Turista con enlace,Flexible
2019-04-19 02:29:11,MADRID,BARCELONA,2019-05-18 18:30:00,2019-05-18 21:20:00,AVE,80.15,Turista Plus,Promo
2019-05-04 15:16:13,BARCELONA,MADRID,2019-05-21 09:00:00,2019-05-21 11:45:00,AVE,85.1,Turista,Promo
2019-04-17 06:45:49,MADRID,BARCELONA,2019-04-29 19:30:00,2019-04-29 22:40:00,AVE,66.75,Turista,Promo
2019-04-20 20:14:48,BARCELONA,MADRID,2019-05-13 13:25:00,2019-05-13 16:10:00,AVE,85.1,Turista,Promo
2019-04-25 03:03:56,BARCELONA,MADRID,2019-05-17 06:05:00,2019-05-17 09:15:00,AVE,58.15,Turista,Promo
2019-05-03 23:42:20,MADRID,BARCELONA,2019-05-08 16:30:00,2019-05-08 19:15:00,AVE,107.7,Turista,Flexible
2019-04-12 03:00:44,MADRID,VALENCIA,2019-05-30 12:40:00,2019-05-30 14:20:00,AVE,33.65,Turista,Promo
2019-04-20 14:21:39,BARCELONA,MADRID,2019-04-30 21:15:00,2019-05-01 00:02:00,AVE,49.55,Turista,Promo
2019-04-28 19:26:48,SEVILLA,MADRID,2019-05-07 19:19:00,2019-05-07 21:59:00,INTERCITY,,Turista,Flexible
2019-04-22 03:14:11,PONFERRADA,MADRID,2019-05-26 15:00:00,2019-05-26 19:42:00,MD-AVE,59.5,Turista con enlace,Flexible
2019-04-27 01:37:09,MADRID,VALENCIA,2019-05-13 17:40:00,2019-05-13 19:20:00,AVE,27.8,Turista,Promo
2019-04-22 06:07:36,BARCELONA,MADRID,2019-05-30 18:00:00,2019-05-30 21:10:00,AVE,90.5,Turista Plus,Promo
2019-04-20 06:03:38,MADRID,BARCELONA,2019-04-27 07:30:00,2019-04-27 10:40:00,AVE,75.4,Turista,Promo
2019-04-14 15:12:42,MADRID,BARCELONA,2019-05-17 17:30:00,2019-05-17 20:40:00,AVE,,Preferente,Promo
2019-04-22 05:30:24,MADRID,VALENCIA,2019-05-11 14:10:00,2019-05-11 16:03:00,AVE,39.45,Turista,Promo
2019-04-24 00:02:52,MADRID,VALENCIA,2019-04-25 09:10:00,2019-04-25 10:58:00,AVE,51.15,Turista,Promo
2019-05-09 03:34:32,BARCELONA,MADRID,2019-06-01 20:00:00,2019-06-01 23:10:00,AVE,66.75,Turista,Promo
2019-04-18 22:09:43,MADRID,BARCELONA,2019-05-13 20:00:00,2019-05-13 22:30:00,AVE,68.65,Turista,Promo
2019-04-21 04:18:35,VALENCIA,MADRID,2019-05-20 18:10:00,2019-05-20 19:57:00,AVE,21.95,Turista,Promo
2019-05-04 01:20:03,SEVILLA,MADRID,2019-05-14 20:36:00,2019-05-14 23:14:00,ALVIA,67.2,Turista,Flexible
2019-04-30 07:14:03,BARCELONA,MADRID,2019-05-30 18:00:00,2019-05-30 21:10:00,AVE,90.5,Turista Plus,Promo
2019-04-23 18:00:27,SEVILLA,MADRID,2019-05-02 12:18:00,2019-05-02 14:56:00,ALVIA,,Turista,Promo
2019-04-15 07:22:14,BARCELONA,MADRID,2019-05-18 19:00:00,2019-05-18 22:00:00,AVE,58.15,Turista,Promo
2019-04-24 23:13:36,MADRID,BARCELONA,2019-05-15 07:15:00,2019-05-15 16:37:00,R. EXPRES,43.25,Turista,Adulto ida
2019-04-17 09:08:23,MADRID,VALENCIA,2019-04-18 11:10:00,2019-04-18 13:25:00,INTERCITY,,Turista,Flexible
2019-04-19 04:18:15,MADRID,BARCELONA,2019-05-22 09:30:00,2019-05-22 12:34:00,AVE,85.1,Turista,Promo
2019-05-09 17:37:03,BARCELONA,MADRID,2019-06-17 09:00:00,2019-06-17 11:45:00,AVE,85.1,Turista,Promo
2019-04-15 12:43:51,BARCELONA,MADRID,2019-04-24 21:15:00,2019-04-25 00:02:00,AVE,66.75,Turista,Promo
2019-04-15 09:31:00,BARCELONA,MADRID,2019-05-16 10:00:00,2019-05-16 13:10:00,AVE,85.1,Turista,Promo
2019-04-20 03:32:59,MADRID,BARCELONA,2019-05-26 10:30:00,2019-05-26 13:15:00,AVE,85.1,Turista,Promo
2019-05-01 19:10:28,VALENCIA,MADRID,2019-05-30 19:10:00,2019-05-30 20:50:00,AVE,33.65,Turista,Promo
2019-05-07 09:45:29,MADRID,BARCELONA,2019-05-27 17:00:00,2019-05-27 19:30:00,AVE,88.95,Turista,Promo
2019-04-18 07:38:45,PONFERRADA,MADRID,2019-04-20 11:44:00,2019-04-20 16:00:00,MD-LD,,,
2019-04-18 10:13:44,MADRID,BARCELONA,2019-05-18 17:30:00,2019-05-18 20:40:00,AVE,75.4,Turista,Promo
2019-04-24 21:40:36,MADRID,BARCELONA,2019-05-01 20:30:00,2019-05-01 23:40:00,AVE,75.4,Turista,Promo
2019-04-23 05:01:33,MADRID,SEVILLA,2019-05-23 07:00:00,2019-05-23 09:32:00,AVE,69.4,Preferente,Promo
2019-04-20 10:23:10,VALENCIA,MADRID,2019-06-02 06:38:00,2019-06-02 13:37:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-19 01:02:37,MADRID,SEVILLA,2019-06-02 07:00:00,2019-06-02 09:55:00,AV City,49.15,Turista,Promo
2019-04-16 16:23:06,VALENCIA,MADRID,2019-05-25 19:15:00,2019-05-25 21:01:00,AVE,21.95,Turista,Promo
2019-04-15 23:34:57,MADRID,VALENCIA,2019-04-25 09:10:00,2019-04-25 10:58:00,AVE,45.3,Turista,Promo
2019-04-20 00:41:00,SEVILLA,MADRID,2019-05-02 09:40:00,2019-05-02 12:23:00,AVE,53.4,Turista,Promo
2019-05-03 07:26:13,VALENCIA,MADRID,2019-05-04 09:40:00,2019-05-04 11:20:00,AVE,57.75,Turista,Promo
2019-04-21 20:02:43,MADRID,BARCELONA,2019-04-24 15:00:00,2019-04-24 17:30:00,AVE,82.35,Turista Plus,Promo
2019-04-15 16:13:12,VALENCIA,MADRID,2019-05-10 18:10:00,2019-05-10 19:57:00,AVE,56.65,Preferente,Promo
2019-04-21 01:50:14,BARCELONA,MADRID,2019-05-31 15:25:00,2019-05-31 17:55:00,AVE,100.4,Turista,Promo
2019-05-07 09:19:55,BARCELONA,MADRID,2019-05-24 09:03:00,2019-05-24 18:07:00,R. EXPRES,43.25,Turista,Adulto ida
2019-04-22 23:28:23,SEVILLA,MADRID,2019-04-26 16:45:00,2019-04-26 19:17:00,AVE,128.5,Preferente,Flexible
2019-04-13 11:31:45,MADRID,SEVILLA,2019-06-02 21:25:00,2019-06-03 00:10:00,AV City,,Turista Plus,Promo
2019-04-17 12:13:14,VALENCIA,MADRID,2019-04-19 09:00:00,2019-04-19 11:33:00,ALVIA,,Turista,Adulto ida
2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 09:40:00,2019-05-16 11:24:00,AVE,39.45,Turista,Promo
2019-04-22 11:18:05,VALENCIA,MADRID,2019-05-26 15:10:00,2019-05-26 17:03:00,AVE,45.3,Turista,Promo
2019-05-04 07:33:55,MADRID,BARCELONA,2019-05-22 07:30:00,2019-05-22 10:40:00,AVE,85.1,Turista,Promo
2019-04-25 01:10:56,VALENCIA,MADRID,2019-04-27 08:00:00,2019-04-27 09:53:00,AVE,73.1,Turista,Flexible
2019-05-07 09:13:49,MADRID,BARCELONA,2019-06-21 20:30:00,2019-06-21 23:40:00,AVE,58.15,Turista,Promo
2019-04-15 06:05:35,VALENCIA,MADRID,2019-05-07 17:30:00,2019-05-07 23:58:00,MD-LD,32.4,Turista con enlace,Promo +
2019-04-13 11:11:43,SEVILLA,MADRID,2019-05-18 17:45:00,2019-05-18 20:17:00,AVE,,Turista,Promo
2019-04-19 09:20:13,PONFERRADA,MADRID,2019-05-31 17:55:00,2019-05-31 22:55:00,MD-LD,32.45,Turista con enlace,Promo
2019-05-08 05:16:49,SEVILLA,MADRID,2019-05-26 07:00:00,2019-05-26 10:02:00,AV City,,Turista con enlace,Flexible
2019-04-25 15:38:39,SEVILLA,MADRID,2019-05-10 21:00:00,2019-05-10 23:52:00,AV City,49.15,Turista,Promo
2019-04-25 21:19:19,VALENCIA,MADRID,2019-05-08 15:10:00,2019-05-08 17:03:00,AVE,39.45,Turista,Promo
2019-04-16 13:16:43,SEVILLA,MADRID,2019-05-26 15:45:00,2019-05-26 18:15:00,AVE,128.5,Preferente,Flexible
2019-04-26 03:00:28,VALENCIA,MADRID,2019-05-04 12:40:00,2019-05-04 14:20:00,AVE,45.3,Turista,Promo
2019-04-12 18:23:43,SEVILLA,MADRID,2019-05-25 16:45:00,2019-05-25 19:17:00,AVE,,Turista,Promo
2019-04-13 21:09:02,SEVILLA,MADRID,2019-04-29 12:18:00,2019-04-29 14:56:00,ALVIA,,Turista,Promo
2019-04-17 14:10:37,BARCELONA,MADRID,2019-04-19 14:00:00,2019-04-19 17:10:00,AVE,107.7,Turista,Flexible
2019-04-24 11:45:44,MADRID,SEVILLA,2019-05-06 11:00:00,2019-05-06 13:32:00,AVE,,Turista,Flexible
2019-04-24 01:00:25,VALENCIA,MADRID,2019-05-02 21:05:00,2019-05-02 23:32:00,INTERCITY,38.8,Turista,Promo
2019-04-17 05:38:58,MADRID,VALENCIA,2019-04-17 17:48:00,2019-04-17 21:58:00,INTERCITY,,Turista,Flexible
2019-04-15 22:23:00,MADRID,VALENCIA,2019-05-03 15:30:00,2019-05-03 22:31:00,AVE-MD,,Turista con enlace,Flexible
2019-04-21 10:16:16,BARCELONA,MADRID,2019-05-31 14:00:00,2019-05-31 17:10:00,AVE,85.1,Turista,Promo
2019-04-14 09:13:20,MADRID,SEVILLA,2019-05-11 17:00:00,2019-05-11 19:38:00,AVE,60.3,Turista,Promo
2019-05-02 15:40:24,MADRID,VALENCIA,2019-05-29 19:40:00,2019-05-29 21:29:00,AVE,39.45,Turista,Promo
2019-04-18 15:04:51,MADRID,VALENCIA,2019-05-05 09:40:00,2019-05-05 11:24:00,AVE,39.45,Turista,Promo
2019-04-24 10:14:32,MADRID,BARCELONA,2019-06-01 09:30:00,2019-06-01 12:34:00,AVE,75.4,Turista,Promo
2019-04-24 03:34:01,SEVILLA,MADRID,2019-04-26 08:45:00,2019-04-26 11:15:00,AVE,,Turista,Flexible
2019-04-16 22:10:39,MADRID,VALENCIA,2019-05-03 14:10:00,2019-05-03 16:03:00,AVE,51.15,Turista,Promo
2019-05-09 07:20:26,VALENCIA,MADRID,2019-05-13 18:10:00,2019-05-13 19:57:00,AVE,57.75,Turista,Promo
2019-04-23 05:33:51,SEVILLA,MADRID,2019-05-05 13:40:00,2019-05-05 16:10:00,AVE,,Turista,Flexible
2019-04-15 03:15:36,SEVILLA,MADRID,2019-04-23 15:45:00,2019-04-23 18:15:00,AVE,69.4,Preferente,Promo
2019-04-20 21:21:55,VALENCIA,MADRID,2019-05-14 20:15:00,2019-05-14 21:55:00,AVE,27.8,Turista,Promo
2019-04-28 03:37:38,VALENCIA,MADRID,2019-05-21 07:10:00,2019-05-21 08:51:00,AVE,73.1,Turista,Flexible
2019-04-14 19:10:39,PONFERRADA,MADRID,2019-04-21 13:44:00,2019-04-21 19:21:00,LD,,,
2019-04-27 21:15:47,SEVILLA,MADRID,2019-05-17 21:00:00,2019-05-17 23:52:00,AV City,43.55,Turista,Promo
2019-04-18 16:46:51,PONFERRADA,MADRID,2019-04-27 11:44:00,2019-04-27 16:00:00,MD-LD,40.6,Turista con enlace,Promo +
2019-04-20 07:01:25,MADRID,SEVILLA,2019-05-18 20:35:00,2019-05-18 23:15:00,AVE,60.3,Turista,Promo
2019-04-13 11:21:52,MADRID,VALENCIA,2019-05-29 09:40:00,2019-05-29 11:24:00,AVE,,Turista,Promo
2019-04-25 17:38:28,MADRID,SEVILLA,2019-05-27 09:00:00,2019-05-27 11:38:00,AVE,76.3,Turista,Flexible
2019-05-02 05:11:34,BARCELONA,MADRID,2019-05-17 10:00:00,2019-05-17 13:10:00,AVE,75.4,Turista,Promo
2019-04-14 17:14:42,MADRID,SEVILLA,2019-05-23 19:30:00,2019-05-23 22:05:00,AVE,69.4,Preferente,Promo
2019-04-24 15:10:14,MADRID,SEVILLA,2019-05-29 19:00:00,2019-05-29 21:38:00,AVE,76.3,Turista,Flexible
2019-04-30 03:30:42,SEVILLA,MADRID,2019-06-02 08:45:00,2019-06-02 11:15:00,AVE,69.4,Preferente,Promo
2019-04-20 20:27:43,SEVILLA,MADRID,2019-05-02 12:18:00,2019-05-02 14:56:00,ALVIA,,Turista,Promo
2019-04-14 21:23:41,BARCELONA,MADRID,2019-05-24 07:40:00,2019-05-24 10:10:00,AVE,88.95,Turista,Promo
2019-04-21 13:05:21,MADRID,SEVILLA,2019-05-13 14:00:00,2019-05-13 16:32:00,AVE,60.3,Turista,Promo
2019-04-19 18:08:52,MADRID,BARCELONA,2019-05-21 08:30:00,2019-05-21 11:15:00,AVE,75.4,Turista,Promo
2019-04-21 02:02:33,VALENCIA,MADRID,2019-05-19 14:10:00,2019-05-19 15:48:00,AVE,45.3,Turista,Promo
2019-04-16 21:01:41,BARCELONA,MADRID,2019-06-02 21:25:00,2019-06-02 23:55:00,AVE,98.0,Preferente,Promo
2019-04-27 01:17:35,VALENCIA,MADRID,2019-05-28 14:10:00,2019-05-28 15:48:00,AVE,33.65,Turista,Promo
2019-05-09 19:12:09,VALENCIA,MADRID,2019-05-13 09:00:00,2019-05-13 11:33:00,ALVIA,71.0,Turista,Flexible
2019-04-19 12:14:13,MADRID,VALENCIA,2019-05-26 15:40:00,2019-05-26 17:22:00,AVE,51.15,Turista,Promo
2019-04-22 10:34:13,MADRID,BARCELONA,2019-05-03 07:15:00,2019-05-03 16:37:00,R. EXPRES,43.25,Turista,Adulto ida
2019-05-07 03:12:43,BARCELONA,MADRID,2019-06-21 19:00:00,2019-06-21 22:00:00,AVE,80.15,Turista Plus,Promo
2019-04-28 01:42:12,MADRID,VALENCIA,2019-05-30 10:40:00,2019-05-30 12:20:00,AVE,27.8,Turista,Promo
2019-04-29 19:06:40,MADRID,SEVILLA,2019-05-01 19:00:00,2019-05-01 21:38:00,AVE,128.5,Preferente,Flexible
2019-04-26 23:22:56,MADRID,VALENCIA,2019-05-23 15:40:00,2019-05-23 17:22:00,AVE,57.75,Turista,Promo
2019-04-23 02:15:46,SEVILLA,MADRID,2019-05-11 09:40:00,2019-05-11 12:23:00,AVE,76.3,Turista,Flexible
2019-04-17 11:18:09,MADRID,BARCELONA,2019-04-29 18:30:00,2019-04-29 21:20:00,AVE,66.75,Turista,Promo
2019-04-20 11:20:13,BARCELONA,MADRID,2019-04-22 21:15:00,2019-04-23 00:02:00,AVE,107.7,Turista,Flexible
2019-04-15 06:18:14,MADRID,SEVILLA,2019-05-22 21:25:00,2019-05-23 00:10:00,AV City,49.15,Turista,Promo
2019-04-23 14:32:28,MADRID,SEVILLA,2019-05-14 19:00:00,2019-05-14 21:38:00,AVE,60.3,Turista,Promo
2019-04-20 19:45:57,MADRID,PONFERRADA,2019-05-02 14:40:00,2019-05-02 18:52:00,AVE-LD,43.7,Turista con enlace,Promo
2019-04-29 11:24:11,VALENCIA,MADRID,2019-05-26 10:40:00,2019-05-26 12:27:00,AVE,39.45,Turista,Promo
2019-04-15 07:26:46,MADRID,BARCELONA,2019-05-23 16:00:00,2019-05-23 18:30:00,AVE,88.95,Turista,Promo
2019-04-11 22:42:41,MADRID,BARCELONA,2019-05-03 19:00:00,2019-05-03 21:30:00,AVE,88.95,Turista,Promo
2019-04-21 15:03:54,BARCELONA,MADRID,2019-05-21 10:00:00,2019-05-21 13:10:00,AVE,85.1,Turista,Promo
2019-04-18 21:12:46,MADRID,BARCELONA,2019-04-25 20:30:00,2019-04-25 23:40:00,AVE,107.7,Turista,Flexible
2019-04-23 03:10:23,VALENCIA,MADRID,2019-05-09 09:50:00,2019-05-09 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-18 08:20:58,BARCELONA,MADRID,2019-04-18 14:00:00,2019-04-18 17:10:00,AVE,127.05,Preferente,Promo
2019-04-18 11:28:17,SEVILLA,MADRID,2019-05-12 19:45:00,2019-05-12 22:17:00,AVE,128.5,Preferente,Flexible
2019-04-15 13:10:33,MADRID,BARCELONA,2019-05-08 06:30:00,2019-05-08 09:20:00,AVE,49.55,Turista,Promo
2019-04-23 10:03:57,BARCELONA,MADRID,2019-05-15 19:00:00,2019-05-15 22:00:00,AVE,107.7,Turista,Flexible
2019-04-30 09:27:03,PONFERRADA,MADRID,2019-05-22 06:11:00,2019-05-22 10:15:00,ALVIA,33.5,Turista,Promo
2019-04-21 01:40:04,MADRID,VALENCIA,2019-05-22 15:10:00,2019-05-22 16:52:00,AVE,21.95,Turista,Promo
2019-04-27 09:17:11,VALENCIA,MADRID,2019-05-02 14:10:00,2019-05-02 15:48:00,AVE,33.65,Turista,Promo
2019-05-06 17:28:03,MADRID,BARCELONA,2019-05-08 18:30:00,2019-05-08 21:20:00,AVE,,Turista Plus,Flexible
2019-04-20 03:46:28,SEVILLA,MADRID,2019-05-11 19:45:00,2019-05-11 22:17:00,AVE,61.45,Preferente,Promo
2019-05-09 05:19:00,BARCELONA,MADRID,2019-06-12 07:40:00,2019-06-12 10:10:00,AVE,100.4,Turista,Promo
2019-05-07 15:47:23,BARCELONA,MADRID,2019-07-04 12:00:00,2019-07-04 15:10:00,AVE,75.4,Turista,Promo
2019-05-02 23:37:10,MADRID,VALENCIA,2019-05-14 17:48:00,2019-05-14 21:58:00,INTERCITY,21.45,Turista,Promo
2019-04-14 22:18:44,MADRID,VALENCIA,2019-05-10 18:40:00,2019-05-10 20:20:00,AVE,57.75,Turista,Promo
2019-04-15 17:34:50,VALENCIA,MADRID,2019-05-23 21:05:00,2019-05-23 23:32:00,INTERCITY,29.9,Turista,Promo
2019-04-16 15:01:33,BARCELONA,MADRID,2019-05-20 15:00:00,2019-05-20 17:45:00,AVE,85.1,Turista,Promo
2019-04-12 16:08:47,MADRID,BARCELONA,2019-05-12 15:30:00,2019-05-12 18:40:00,AVE,,Turista Plus,Promo
2019-05-07 19:47:06,MADRID,SEVILLA,2019-05-08 18:35:00,2019-05-08 21:08:00,ALVIA,,Turista,Flexible
2019-04-24 02:29:46,VALENCIA,MADRID,2019-06-03 14:50:00,2019-06-03 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-16 20:31:54,MADRID,SEVILLA,2019-05-23 20:00:00,2019-05-23 22:21:00,AVE,64.05,Turista Plus,Promo
2019-05-08 17:20:12,BARCELONA,MADRID,2019-05-25 15:00:00,2019-05-25 17:45:00,AVE,66.75,Turista,Promo
2019-05-01 21:10:32,SEVILLA,MADRID,2019-05-17 16:45:00,2019-05-17 19:17:00,AVE,76.3,Turista,Flexible
2019-05-01 05:27:15,VALENCIA,MADRID,2019-05-06 08:00:00,2019-05-06 09:47:00,AVE,66.55,Preferente,Promo
2019-04-21 20:04:20,MADRID,BARCELONA,2019-05-06 14:00:00,2019-05-06 16:30:00,AVE,78.8,Turista,Promo
2019-04-12 11:05:51,MADRID,SEVILLA,2019-04-27 17:00:00,2019-04-27 19:38:00,AVE,,Turista,Promo
2019-04-19 06:00:45,MADRID,BARCELONA,2019-04-28 17:30:00,2019-04-28 20:40:00,AVE,112.55,Preferente,Promo
2019-05-08 04:55:34,PONFERRADA,MADRID,2019-05-16 02:36:00,2019-05-16 09:31:00,TRENHOTEL,45.8,Turista,Flexible
2019-04-16 01:08:24,SEVILLA,MADRID,2019-05-22 09:40:00,2019-05-22 12:23:00,AVE,47.3,Turista,Promo
